user,time,error,qType,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive,isBiased,weight0,weight1,weight2,weight3,weight4,weightPenalty,weight0high,weight0normal,weight0off,weight1high,weight1normal,weight1off,weight2high,weight2normal,weight2off,weight3high,weight3normal,weight3off,weight4high,weight4normal,weight4off,condition,interact,priorMatch
jtwcilta,11790,0,0,no,no,4,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcilta,10392,0,1,no,no,4,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcilta,4647,0,2,yes,yes,4,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwcilta,15858,0,3,yes,yes,3,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwcilta,14633,0,4,no,no,2,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcilta,10369,0,5,no,no,3,25-39,Male,High School,19,gt60,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcztdy,9601,0,0,no,no,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0.533333333,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwcztdy,3194,0,1,no,no,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcztdy,16643,1,2,no,yes,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,100,1.866666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,interact,TRUE,TRUE
jtwcztdy,8602,0,3,yes,yes,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,TRUE,20,20,20,100,20,1.066666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bias,TRUE,TRUE
jtwcztdy,2512,0,4,no,no,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwcztdy,3127,0,5,no,no,4,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd235n,5474,0,0,no,no,4,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd235n,14305,0,1,no,no,4,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwd235n,14258,0,2,yes,yes,3,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,FALSE,100,100,100,100,100,1.620634921,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwd235n,10856,0,3,yes,yes,3,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd235n,6049,0,4,no,no,3,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd235n,18934,0,5,no,no,3,18-24,Male,Bachelors,23 or larger,gt60,expert,Unspecified,TRUE,0,0,0,0,0,17.06666667,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,bias,TRUE,FALSE
jtwd4vgb,3875,0,0,no,no,3,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd4vgb,768,1,1,yes,no,1,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd4vgb,639,0,2,yes,yes,3,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd4vgb,808,1,3,no,yes,1,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd4vgb,1088,0,4,no,no,2,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd4vgb,578,0,5,no,no,2,18-24,Male,Masters,15,41-50,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5cd7,7314,0,0,no,no,3,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,3.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,interact,TRUE,FALSE
jtwd5cd7,10066,0,1,no,no,1,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5cd7,9349,0,2,yes,yes,2,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5cd7,1449,0,3,yes,yes,2,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5cd7,1372,0,4,no,no,2,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5cd7,7244,1,5,yes,no,2,25-39,Male,Masters,11,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5gi3,3918,0,0,no,no,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5gi3,8581,0,1,no,no,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwd5gi3,2828,0,2,yes,yes,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5gi3,4494,0,3,yes,yes,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5gi3,2618,0,4,no,no,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5gi3,2442,0,5,no,no,4,25-39,Male,Masters,13,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5qsl,10564,0,0,no,no,3,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5qsl,18211,0,1,no,no,3,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5qsl,7115,0,2,yes,yes,3,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5qsl,7921,0,3,yes,yes,4,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd5qsl,5817,0,4,no,no,2,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5qsl,10768,0,5,no,no,2,25-39,Female,High School,11,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5sio,30344,0,0,no,no,3,50-59,Male,Other,15,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5sio,38880,0,1,no,no,4,50-59,Male,Other,15,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd5sio,40943,0,2,yes,yes,4,50-59,Male,Other,15,gt60,high-intermediate,novice,TRUE,100,20,20,0,0,22,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,bias,TRUE,TRUE
jtwd5sio,44184,1,3,no,yes,4,50-59,Male,Other,15,gt60,high-intermediate,novice,FALSE,20,20,20,20,20,2.819047619,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,interact,TRUE,TRUE
jtwd5sio,32328,0,4,no,no,4,50-59,Male,Other,15,gt60,high-intermediate,novice,FALSE,20,20,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,interact,TRUE,FALSE
jtwd5sio,39127,1,5,yes,no,4,50-59,Male,Other,15,gt60,high-intermediate,novice,FALSE,0,0,20,20,20,12.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwd6014,7222,0,0,no,no,3,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd6014,17426,0,1,no,no,4,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,100,100,100,100,100,1.353968254,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwd6014,10474,0,2,yes,yes,3,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd6014,8247,1,3,no,yes,3,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd6014,10856,0,4,no,no,3,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd6014,16864,0,5,no,no,3,25-39,Male,Masters,23 or larger,31-40,high-intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd7x1y,8840,0,0,no,no,4,50-59,Female,High School,23 or larger,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd7x1y,8047,0,1,no,no,4,50-59,Female,High School,23 or larger,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwd7x1y,7639,0,2,yes,yes,4,50-59,Female,High School,23 or larger,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd7x1y,43914,0,3,yes,yes,3,50-59,Female,High School,23 or larger,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwd7x1y,21928,0,4,no,no,3,50-59,Female,High School,23 or larger,31-40,novice,novice,TRUE,100,20,20,20,20,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwd7x1y,19730,0,5,no,no,4,50-59,Female,High School,23 or larger,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdbk75,25474,0,0,no,no,4,25-39,Female,Bachelors,15,21-30,novice,novice,FALSE,20,20,100,20,20,2.133333333,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwdbk75,20294,1,1,yes,no,4,25-39,Female,Bachelors,15,21-30,novice,novice,TRUE,100,20,20,20,20,0.266666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwdbk75,21656,0,2,yes,yes,4,25-39,Female,Bachelors,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdbk75,19694,0,3,yes,yes,4,25-39,Female,Bachelors,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdbk75,23385,0,4,no,no,3,25-39,Female,Bachelors,15,21-30,novice,novice,TRUE,100,20,20,20,20,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwdbk75,14204,0,5,no,no,4,25-39,Female,Bachelors,15,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdbs15,5046,0,0,no,no,2,25-39,Male,Masters,23 or larger,21-30,expert,expert,TRUE,100,20,0,100,100,4.20952381,2,1,0,1,1,1,0,0,1,1,0,0,1,0,0,bias,TRUE,FALSE
jtwdbs15,2501,1,1,yes,no,3,25-39,Male,Masters,23 or larger,21-30,expert,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdbs15,1196,1,2,no,yes,4,25-39,Male,Masters,23 or larger,21-30,expert,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdbs15,2501,1,3,no,yes,3,25-39,Male,Masters,23 or larger,21-30,expert,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdbs15,2488,0,4,no,no,3,25-39,Male,Masters,23 or larger,21-30,expert,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdbs15,3190,0,5,no,no,3,25-39,Male,Masters,23 or larger,21-30,expert,expert,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc1ga,6368,0,0,no,no,4,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc1ga,2843,0,1,no,no,4,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc1ga,2516,0,2,yes,yes,4,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdc1ga,9767,0,3,yes,yes,2,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdc1ga,2690,0,4,no,no,4,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc1ga,13078,0,5,no,no,2,25-39,Male,Bachelors,13,31-40,intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc353,39631,0,0,no,no,3,25-39,Male,Other,19,gt60,expert,high-intermediate,FALSE,20,20,0,100,0,13.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,interact,TRUE,FALSE
jtwdc353,24591,0,1,no,no,3,25-39,Male,Other,19,gt60,expert,high-intermediate,FALSE,20,100,0,20,20,2.533333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,interact,TRUE,FALSE
jtwdc353,11896,1,2,no,yes,2,25-39,Male,Other,19,gt60,expert,high-intermediate,FALSE,0,20,0,20,100,2.266666667,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,interact,TRUE,TRUE
jtwdc353,19696,1,3,no,yes,2,25-39,Male,Other,19,gt60,expert,high-intermediate,TRUE,0,0,0,100,20,4.8,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,bias,TRUE,TRUE
jtwdc353,21152,0,4,no,no,2,25-39,Male,Other,19,gt60,expert,high-intermediate,FALSE,20,100,0,20,20,4.133333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,interact,TRUE,FALSE
jtwdc353,10920,1,5,yes,no,3,25-39,Male,Other,19,gt60,expert,high-intermediate,FALSE,20,20,0,20,100,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,interact,TRUE,FALSE
jtwdc6i5,3160,0,0,no,no,4,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,base,FALSE,FALSE
jtwdc6i5,1945,0,1,no,no,3,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc6i5,5991,1,2,no,yes,4,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdc6i5,6856,0,3,yes,yes,4,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdc6i5,10128,0,4,no,no,2,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc6i5,7025,0,5,no,no,4,25-39,Male,High School,17,21-30,low-intermediate,low-intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc8ra,18769,0,0,no,no,3,40-49,Female,High School,17,31-40,novice,novice,FALSE,20,20,100,20,20,2.133333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,FALSE
jtwdc8ra,37488,0,1,no,no,3,40-49,Female,High School,17,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc8ra,11244,0,2,yes,yes,3,40-49,Female,High School,17,31-40,novice,novice,TRUE,100,20,20,20,20,1.066666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,TRUE
jtwdc8ra,10279,0,3,yes,yes,3,40-49,Female,High School,17,31-40,novice,novice,TRUE,20,20,20,100,20,1.066666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bias,TRUE,TRUE
jtwdc8ra,8790,0,4,no,no,2,40-49,Female,High School,17,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdc8ra,6656,0,5,no,no,2,40-49,Female,High School,17,31-40,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdcevn,21639,0,0,no,no,3,40-49,Male,High School,19,31-40,novice,novice,FALSE,100,100,100,100,100,2.458730159,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwdcevn,38073,0,1,no,no,4,40-49,Male,High School,19,31-40,novice,novice,FALSE,100,100,100,100,20,6.598412698,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,interact,TRUE,FALSE
jtwdcevn,28489,0,2,yes,yes,3,40-49,Male,High School,19,31-40,novice,novice,TRUE,0,0,0,0,0,19.26507937,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,bias,TRUE,TRUE
jtwdcevn,1161,0,3,yes,yes,4,40-49,Male,High School,19,31-40,novice,novice,FALSE,20,20,20,20,20,2.719047619,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,interact,TRUE,TRUE
jtwdcevn,769,0,4,no,no,1,40-49,Male,High School,19,31-40,novice,novice,TRUE,100,100,100,100,100,163.8873016,2,1,1,2,0,1,2,0,1,2,0,1,2,0,1,bias,TRUE,FALSE
jtwdcevn,10910,0,5,no,no,4,40-49,Male,High School,19,31-40,novice,novice,TRUE,20,20,20,100,20,1.866666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bias,TRUE,FALSE
jtwdcf0g,35343,0,0,no,no,3,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,TRUE,100,20,100,20,20,7.276190476,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwdcf0g,19770,0,1,no,no,4,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwdcf0g,19446,0,2,yes,yes,3,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,FALSE,100,100,100,100,100,1.087301587,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
jtwdcf0g,35921,0,3,yes,yes,2,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,FALSE,20,0,20,100,20,10.0952381,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,interact,TRUE,TRUE
jtwdcf0g,25380,0,4,no,no,3,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,FALSE,100,100,20,0,0,13.48571429,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,interact,TRUE,FALSE
jtwdcf0g,39707,0,5,no,no,3,25-39,Male,Bachelors,13,41-50,intermediate,intermediate,FALSE,0,20,0,100,100,17.6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,interact,TRUE,FALSE
jtwdcfwe,32541,0,0,no,no,3,50-59,Male,Bachelors,17,21-30,novice,novice,TRUE,100,20,20,20,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bias,TRUE,FALSE
jtwdcfwe,18676,0,1,no,no,4,50-59,Male,Bachelors,17,21-30,novice,novice,FALSE,20,20,20,20,20,139.2222222,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,interact,TRUE,FALSE
jtwdcfwe,22319,0,2,yes,yes,4,50-59,Male,Bachelors,17,21-30,novice,novice,TRUE,100,20,20,20,20,11.46666667,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,bias,TRUE,TRUE
jtwdcfwe,25431,0,3,yes,yes,3,50-59,Male,Bachelors,17,21-30,novice,novice,FALSE,20,20,100,100,20,3.885714286,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,interact,TRUE,TRUE
jtwdcfwe,33174,0,4,no,no,4,50-59,Male,Bachelors,17,21-30,novice,novice,FALSE,100,100,0,0,0,21.88730159,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,interact,TRUE,FALSE
jtwdcfwe,20085,0,5,no,no,3,50-59,Male,Bachelors,17,21-30,novice,novice,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdcmav,32926,0,0,no,no,4,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,100,20,100,100,4.638095238,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwdcmav,8998,0,1,no,no,4,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdcmav,11377,0,2,yes,yes,3,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdcmav,6215,0,3,yes,yes,3,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,TRUE
jtwdcmav,3478,0,4,no,no,4,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdcmav,5555,0,5,no,no,4,40-49,Male,High School,9 or smaller,lt5,intermediate,intermediate,FALSE,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base,FALSE,FALSE
jtwdcxie,38907,0,0,no,no,4,18-24,Male,Bachelors,13,20-Nov,intermediate,low-intermediate,FALSE,20,20,20,100,20,14.51428571,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,interact,TRUE,FALSE
jtwdcxie,24891,0,1,no,no,4,18-24,Male,Bachelors,13,20-Nov,intermediate,low-intermediate,FALSE,100,20,20,100,100,6.304761905,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,FALSE
jtwdcxie,22646,0,2,yes,yes,4,18-24,Male,Bachelors,13,20-Nov,intermediate,low-intermediate,FALSE,100,20,100,20,20,6.247619048,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,interact,TRUE,TRUE
jtwdcxie,29215,0,3,yes,yes,3,18-24,Male,Bachelors,13,20-Nov,intermediate,low-intermediate,FALSE,20,100,20,100,100,6.842857143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,interact,TRUE,TRUE
